vx,vy,vz,yaw
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,-15.0
1,0,0,-30.0
1,0,0,-30.0
1,0,0,-30.0
1,0,0,-30.0
1,0,0,-30.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-45.0
1,0,0,-30.0
1,0,0,-30.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,30.0
1,0,0,30.0
1,0,0,45.0
1,0,0,45.0
1,0,0,45.0
1,0,0,45.0
1,0,0,45.0
1,0,0,45.0
1,0,0,45.0
1,0,0,45.0
1,0,0,45.0
1,0,0,45.0
1,0,0,45.0
1,0,0,45.0
1,0,0,45.0
1,0,0,45.0
1,0,0,45.0
1,0,0,45.0
1,0,0,45.0
1,0,0,45.0
1,-1,0,45.0
1,-1,0,45.0
1,-1,0,45.0
1,-1,0,45.0
1,-1,0,45.0
1,-1,0,45.0
1,-1,0,45.0
1,-1,0,45.0
1,-2,0,45.0
1,-2,0,45.0
1,-2,0,30.0
1,-2,0,30.0
1,-2,0,30.0
1,-2,0,15.0
1,-2,0,15.0
1,-2,0,0.0
1,-2,0,0.0
1,-2,0,0.0
1,-2,0,0.0
1,-2,0,0.0
1,-2,0,0.0
1,-2,0,0.0
1,-2,0,0.0
1,-2,0,0.0
1,-2,0,0.0
1,-2,0,0.0
1,-2,0,0.0
1,-2,0,0.0
1,-2,0,15.0
1,-2,0,15.0
1,-2,0,15.0
1,-2,0,15.0
1,-2,0,15.0
1,-2,0,15.0
1,-2,0,15.0
1,-2,0,15.0
1,-2,0,15.0
1,-2,0,15.0
1,-2,0,15.0
1,-2,0,15.0
1,-2,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,1,0.0
1,0,1,0.0
1,0,1,0.0
1,0,1,0.0
1,0,1,0.0
1,0,1,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
2,0,0,0.0
2,0,0,0.0
3,0,0,0.0
3,0,0,0.0
3,0,0,0.0
3,0,0,0.0
3,0,0,0.0
3,0,0,0.0
3,0,0,0.0
3,0,0,0.0
3,0,0,0.0
3,0,1,0.0
3,0,1,0.0
3,0,1,0.0
3,0,1,0.0
3,0,1,0.0
3,0,1,0.0
3,0,1,0.0
3,0,1,0.0
3,0,1,0.0
3,0,0,0.0
3,0,0,0.0
3,0,0,0.0
3,0,0,0.0
3,0,0,0.0
3,0,0,0.0
3,0,0,0.0
3,0,0,0.0
3,0,0,0.0
3,0,0,0.0
3,0,0,0.0
3,0,0,15.0
3,0,0,15.0
3,0,0,15.0
3,0,0,15.0
3,0,0,15.0
3,0,0,15.0
3,0,0,15.0
2,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,1,0,15.0
1,1,0,15.0
1,1,0,15.0
1,2,0,15.0
1,2,0,15.0
1,2,0,15.0
1,2,0,15.0
1,2,0,15.0
1,2,0,15.0
1,2,0,15.0
1,2,0,15.0
1,2,0,15.0
1,2,0,15.0
1,1,0,15.0
1,1,0,15.0
1,1,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,15.0
1,-1,0,0.0
1,-1,0,0.0
1,-1,0,0.0
1,-1,0,0.0
1,-1,0,0.0
1,-2,0,0.0
1,-2,0,0.0
1,-2,0,0.0
1,-2,0,0.0
1,-2,0,0.0
1,-2,0,0.0
1,-2,0,0.0
1,-2,0,0.0
1,-1,0,0.0
1,-1,0,0.0
1,-1,0,0.0
1,-1,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-45.0
0,0,0,-45.0
0,0,0,-45.0
0,0,0,-45.0
0,0,0,-45.0
0,0,0,-45.0
0,0,0,-45.0
0,0,0,-45.0
0,0,0,-45.0
0,0,0,-45.0
0,0,0,-45.0
0,0,0,-45.0
0,0,0,-45.0
0,0,0,-45.0
0,0,0,-45.0
0,0,0,-45.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-30.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
-1,0,0,0.0
-1,0,0,0.0
-1,0,0,0.0
-1,0,0,0.0
-1,0,0,0.0
-1,0,0,0.0
-1,0,0,0.0
-1,0,0,0.0
-1,0,0,0.0
-1,0,0,0.0
-1,0,0,0.0
-1,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,1,0.0
0,0,1,0.0
0,0,1,0.0
0,0,1,0.0
0,0,1,0.0
0,0,1,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,1,0.0
1,0,1,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,0.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,1,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,-1,0,-15.0
1,-1,0,-15.0
1,-1,0,-15.0
1,-1,0,-15.0
1,-1,0,-15.0
1,-1,0,-15.0
1,-1,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,-15.0
1,0,0,0.0
1,0,0,0.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,15.0
1,0,0,30.0
1,0,0,30.0
1,0,0,30.0
1,0,0,30.0
1,0,0,30.0
1,0,0,30.0
1,0,0,30.0
1,0,0,30.0
1,0,0,30.0
1,0,0,30.0
1,0,0,30.0
1,0,0,30.0
1,0,0,30.0
1,-1,0,30.0
1,-1,0,30.0
1,-1,0,30.0
1,0,0,30.0
1,0,0,30.0
1,1,0,30.0
1,1,0,30.0
1,1,0,30.0
1,1,0,30.0
1,1,0,30.0
1,1,0,30.0
1,1,0,30.0
1,1,0,30.0
1,1,0,30.0
1,1,0,30.0
1,1,0,30.0
1,1,0,30.0
1,1,0,30.0
1,1,0,30.0
1,1,0,15.0
1,1,0,15.0
1,1,0,15.0
1,1,0,0.0
1,1,0,0.0
1,1,0,0.0
1,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,0.0
0,1,0,-15.0
0,1,0,-15.0
0,1,0,-15.0
0,1,0,-15.0
0,1,0,-15.0
0,1,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,-15.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
